iter	Passed	Remaining
10196	60657	58313
10197	60661	58305
10198	60667	58299
10199	60671	58292
10200	60674	58283
10201	60680	58277
10202	60689	58274
10203	60698	58271
10204	60703	58265
10205	60707	58256
10206	60710	58248
10207	60715	58241
10208	60719	58233
10209	60722	58224
10210	60725	58215
10211	60730	58208
10212	60733	58200
10213	60736	58191
10214	60741	58184
10215	60745	58176
10216	60750	58169
10217	60755	58163
10218	60762	58157
10219	60765	58149
10220	60769	58141
10221	60772	58133
10222	60780	58129
10223	60785	58121
10224	60789	58114
10225	60795	58107
10226	60799	58100
10227	60803	58092
10228	60809	58086
10229	60813	58079
10230	60817	58071
10231	60829	58070
10232	60832	58062
10233	60835	58053
10234	60840	58046
10235	60844	58039
10236	60850	58033
10237	60854	58025
10238	60860	58019
10239	60865	58012
10240	60870	58005
10241	60875	57999
10242	60880	57991
10243	60884	57984
10244	60891	57979
10245	60897	57973
10246	60902	57966
10247	60914	57965
10248	60919	57959
10249	60926	57954
10250	60931	57947
10251	60937	57941
10252	60943	57935
10253	60947	57928
10254	60954	57922
10255	60958	57915
10256	60964	57909
10257	60971	57904
10258	60976	57897
10259	60981	57891
10260	60988	57885
10261	60993	57878
10262	60997	57871
10263	61005	57867
10264	61010	57860
10265	61015	57853
10266	61025	57851
10267	61032	57846
10268	61038	57840
10269	61044	57834
10270	61049	57827
10271	61056	57823
10272	61061	57816
10273	61067	57810
10274	61073	57804
10275	61078	57797
10276	61084	57791
10277	61089	57785
10278	61093	57777
10279	61103	57775
10280	61108	57768
10281	61114	57762
10282	61118	57754
10283	61123	57747
10284	61138	57750
10285	61143	57743
10286	61159	57746
10287	61170	57745
10288	61198	57760
10289	61203	57753
10290	61212	57750
10291	61220	57746
10292	61242	57756
10293	61265	57765
10294	61271	57760
10295	61278	57755
10296	61284	57748
10297	61290	57743
10298	61296	57737
10299	61304	57732
10300	61313	57730
10301	61331	57736
10302	61340	57732
10303	61346	57727
10304	61354	57722
10305	61362	57718
10306	61368	57712
10307	61378	57710
10308	61385	57705
10309	61393	57701
10310	61398	57694
10311	61406	57690
10312	61413	57685
10313	61421	57681
10314	61426	57674
10315	61431	57668
10316	61439	57663
10317	61450	57662
10318	61462	57662
10319	61473	57660
10320	61485	57660
10321	61500	57662
10322	61511	57661
10323	61518	57657
10324	61525	57652
10325	61530	57645
10326	61541	57644
10327	61546	57637
10328	61556	57634
10329	61561	57628
10330	61569	57623
10331	61575	57618
10332	61582	57613
10333	61588	57607
10334	61594	57601
10335	61603	57598
10336	61609	57592
10337	61618	57589
10338	61624	57583
10339	61634	57581
10340	61639	57574
10341	61645	57568
10342	61654	57564
10343	61660	57559
10344	61667	57554
10345	61674	57549
10346	61706	57568
10347	61721	57569
10348	61726	57563
10349	61736	57561
10350	61744	57556
10351	61759	57559
10352	61781	57568
10353	61789	57564
10354	61798	57561
10355	61804	57554
10356	61813	57551
10357	61819	57546
10358	61827	57542
10359	61838	57540
10360	61847	57537
10361	61856	57534
10362	61865	57531
10363	61872	57526
10364	61879	57521
10365	61885	57515
10366	61894	57512
10367	61900	57506
10368	61909	57502
10369	61917	57498
10370	61925	57495
10371	61931	57488
10372	61938	57484
10373	61945	57479
10374	61951	57473
10375	61959	57469
10376	61966	57463
10377	61974	57460
10378	61982	57455
10379	61989	57450
10380	61994	57444
10381	62002	57439
10382	62011	57437
10383	62018	57431
10384	62034	57434
10385	62041	57429
10386	62048	57424
10387	62054	57419
10388	62060	57413
10389	62065	57405
10390	62072	57401
10391	62082	57398
10392	62094	57398
10393	62105	57396
10394	62110	57390
10395	62114	57382
10396	62121	57377
10397	62126	57370
10398	62130	57363
10399	62137	57357
10400	62142	57351
10401	62147	57343
10402	62154	57338
10403	62159	57332
10404	62164	57325
10405	62169	57318
10406	62174	57311
10407	62179	57304
10408	62184	57297
10409	62189	57290
10410	62194	57283
10411	62199	57277
10412	62204	57269
10413	62209	57263
10414	62216	57258
10415	62223	57253
10416	62229	57247
10417	62235	57241
10418	62240	57234
10419	62244	57226
10420	62250	57220
10421	62254	57213
10422	62261	57208
10423	62266	57200
10424	62271	57194
10425	62276	57187
10426	62282	57181
10427	62287	57174
10428	62292	57167
10429	62298	57161
10430	62303	57154
10431	62307	57147
10432	62312	57140
10433	62317	57133
10434	62321	57125
10435	62325	57118
10436	62332	57112
10437	62338	57106
10438	62343	57100
10439	62349	57094
10440	62354	57087
10441	62360	57080
10442	62365	57073
10443	62369	57066
10444	62375	57060
10445	62380	57053
10446	62386	57047
10447	62392	57041
10448	62398	57035
10449	62403	57028
10450	62409	57023
10451	62417	57019
10452	62426	57015
10453	62434	57011
10454	62441	57006
10455	62448	57001
10456	62454	56995
10457	62462	56991
10458	62468	56985
10459	62473	56979
10460	62479	56973
10461	62486	56967
10462	62492	56961
10463	62500	56957
10464	62505	56950
10465	62510	56943
10466	62513	56935
10467	62518	56928
10468	62523	56921
10469	62528	56914
10470	62533	56907
10471	62539	56901
10472	62543	56894
10473	62548	56887
10474	62553	56880
10475	62558	56873
10476	62562	56865
10477	62567	56858
10478	62572	56852
10479	62577	56845
10480	62582	56838
10481	62588	56832
10482	62595	56827
10483	62602	56822
10484	62608	56816
10485	62614	56810
10486	62620	56804
10487	62625	56797
10488	62630	56790
10489	62636	56784
10490	62641	56778
10491	62647	56771
10492	62652	56765
10493	62657	56758
10494	62662	56751
10495	62668	56745
10496	62673	56738
10497	62678	56731
10498	62684	56725
10499	62688	56718
10500	62693	56711
10501	62700	56705
10502	62704	56698
10503	62708	56690
10504	62713	56683
10505	62718	56676
10506	62725	56671
10507	62732	56666
10508	62741	56663
10509	62747	56658
10510	62752	56650
10511	62756	56643
10512	62761	56636
10513	62766	56629
10514	62773	56624
10515	62779	56618
10516	62784	56611
10517	62789	56604
10518	62796	56599
10519	62800	56591
10520	62805	56584
10521	62811	56579
10522	62816	56572
10523	62821	56565
10524	62829	56561
10525	62833	56553
10526	62843	56551
10527	62848	56544
10528	62853	56537
10529	62858	56531
10530	62864	56524
10531	62868	56517
10532	62874	56511
10533	62879	56504
10534	62884	56497
10535	62890	56491
10536	62896	56485
10537	62899	56477
10538	62903	56469
10539	62912	56466
10540	62917	56459
10541	62923	56453
10542	62927	56445
10543	62932	56438
10544	62938	56432
10545	62944	56426
10546	62949	56420
10547	62959	56417
10548	62964	56410
10549	62968	56403
10550	62973	56396
10551	62977	56388
10552	62981	56380
10553	62986	56373
10554	62991	56366
10555	62995	56359
10556	63001	56353
10557	63007	56347
10558	63012	56340
10559	63017	56334
10560	63022	56327
10561	63027	56320
10562	63031	56312
10563	63037	56306
10564	63046	56303
10565	63053	56298
10566	63059	56292
10567	63063	56284
10568	63068	56277
10569	63072	56270
10570	63077	56263
10571	63084	56257
10572	63088	56250
10573	63093	56243
10574	63102	56240
10575	63107	56233
10576	63112	56226
10577	63118	56220
10578	63122	56213
10579	63127	56206
10580	63132	56199
10581	63137	56192
10582	63145	56188
10583	63150	56181
10584	63155	56174
10585	63160	56167
10586	63167	56162
10587	63172	56155
10588	63177	56148
10589	63183	56142
10590	63187	56135
10591	63191	56127
10592	63201	56125
10593	63207	56119
10594	63213	56113
10595	63219	56107
10596	63228	56104
10597	63238	56102
10598	63248	56099
10599	63255	56094
10600	63263	56090
10601	63270	56085
10602	63279	56082
10603	63286	56076
10604	63294	56072
10605	63299	56065
10606	63305	56059
10607	63311	56053
10608	63316	56047
10609	63321	56040
10610	63326	56033
10611	63331	56026
10612	63336	56019
10613	63342	56013
10614	63347	56007
10615	63360	56007
10616	63377	56011
10617	63384	56005
10618	63395	56004
10619	63400	55998
10620	63407	55993
10621	63412	55986
10622	63417	55979
10623	63423	55973
10624	63428	55966
10625	63433	55959
10626	63440	55954
10627	63445	55947
10628	63451	55941
10629	63457	55936
10630	63463	55929
10631	63471	55925
10632	63478	55920
10633	63484	55914
10634	63489	55907
10635	63495	55901
10636	63504	55898
10637	63510	55892
10638	63515	55885
10639	63522	55880
10640	63530	55876
10641	63538	55872
10642	63544	55866
10643	63551	55861
10644	63558	55856
10645	63564	55850
10646	63571	55845
10647	63577	55838
10648	63583	55833
10649	63590	55827
10650	63595	55821
10651	63601	55815
10652	63607	55809
10653	63614	55804
10654	63620	55798
10655	63624	55791
10656	63631	55785
10657	63636	55779
10658	63642	55772
10659	63648	55767
10660	63653	55760
10661	63658	55753
10662	63665	55748
10663	63670	55741
10664	63674	55734
10665	63681	55728
10666	63685	55721
10667	63689	55713
10668	63697	55708
10669	63702	55701
10670	63706	55695
10671	63715	55691
10672	63720	55684
10673	63727	55679
10674	63733	55673
10675	63737	55665
10676	63744	55660
10677	63748	55653
10678	63753	55645
10679	63759	55639
10680	63763	55632
10681	63767	55625
10682	63772	55617
10683	63779	55613
10684	63784	55606
10685	63791	55601
10686	63797	55595
10687	63802	55588
10688	63810	55584
10689	63818	55579
10690	63825	55575
10691	63832	55569
10692	63842	55567
10693	63849	55562
10694	63858	55559
10695	63864	55553
10696	63870	55546
10697	63876	55540
10698	63881	55534
10699	63890	55531
10700	63896	55524
10701	63901	55518
10702	63907	55512
10703	63917	55509
10704	63925	55505
10705	63931	55499
10706	63938	55494
10707	63942	55487
10708	63949	55481
10709	63956	55476
10710	63960	55469
10711	63965	55462
10712	63973	55457
10713	63977	55450
10714	63983	55444
10715	63989	55438
10716	63994	55431
10717	64002	55427
10718	64007	55420
10719	64015	55416
10720	64024	55412
10721	64035	55411
10722	64040	55404
10723	64045	55398
10724	64053	55393
10725	64059	55387
10726	64068	55384
10727	64073	55377
10728	64078	55370
10729	64085	55365
10730	64090	55358
10731	64098	55354
10732	64103	55347
10733	64107	55340
10734	64113	55333
10735	64118	55327
10736	64125	55322
10737	64133	55317
10738	64137	55310
10739	64143	55304
10740	64150	55299
10741	64155	55292
10742	64162	55286
10743	64167	55280
10744	64171	55272
10745	64180	55269
10746	64184	55261
10747	64188	55254
10748	64195	55248
10749	64199	55241
10750	64203	55233
10751	64210	55228
10752	64215	55221
10753	64220	55214
10754	64228	55210
10755	64246	55214
10756	64250	55207
10757	64255	55200
10758	64262	55195
10759	64267	55188
10760	64270	55180
10761	64276	55174
10762	64281	55167
10763	64285	55159
10764	64291	55154
10765	64295	55146
10766	64299	55138
10767	64303	55130
10768	64311	55126
10769	64315	55119
10770	64321	55112
10771	64326	55106
10772	64330	55098
10773	64335	55091
10774	64341	55086
10775	64346	55078
10776	64350	55071
10777	64357	55066
10778	64361	55058
10779	64365	55051
10780	64372	55045
10781	64376	55038
10782	64381	55031
10783	64387	55025
10784	64391	55017
10785	64395	55010
10786	64403	55005
10787	64408	54998
10788	64412	54991
10789	64418	54985
10790	64423	54978
10791	64427	54971
10792	64433	54965
10793	64439	54958
10794	64442	54951
10795	64446	54943
10796	64452	54936
10797	64456	54929
10798	64460	54922
10799	64466	54915
10800	64471	54909
10801	64475	54901
10802	64480	54894
10803	64485	54887
10804	64489	54879
10805	64492	54871
10806	64497	54865
10807	64501	54857
10808	64505	54849
10809	64509	54841
10810	64514	54834
10811	64518	54827
10812	64521	54819
10813	64525	54811
10814	64531	54805
10815	64535	54797
10816	64538	54789
10817	64542	54782
10818	64548	54775
10819	64552	54768
10820	64556	54760
10821	64560	54752
10822	64564	54745
10823	64568	54737
10824	64573	54730
10825	64578	54723
10826	64582	54716
10827	64585	54708
10828	64589	54700
10829	64594	54693
10830	64599	54686
10831	64603	54679
10832	64607	54671
10833	64613	54666
10834	64618	54659
10835	64623	54652
10836	64629	54646
10837	64634	54639
10838	64638	54631
10839	64643	54625
10840	64648	54618
10841	64653	54611
10842	64661	54607
10843	64667	54601
10844	64672	54594
10845	64678	54588
10846	64682	54581
10847	64687	54573
10848	64692	54567
10849	64697	54560
10850	64702	54553
10851	64708	54548
10852	64717	54544
10853	64724	54539
10854	64729	54532
10855	64733	54525
10856	64740	54519
10857	64744	54512
10858	64749	54505
10859	64755	54499
10860	64759	54492
10861	64764	54484
10862	64768	54477
10863	64774	54471
10864	64778	54464
10865	64782	54456
10866	64789	54451
10867	64800	54449
10868	64806	54444
10869	64811	54436
10870	64824	54437
10871	64830	54431
10872	64844	54432
10873	64850	54426
10874	64856	54419
10875	64861	54413
10876	64868	54407
10877	64872	54400
10878	64877	54393
10879	64881	54385
10880	64886	54379
10881	64891	54372
10882	64896	54365
10883	64907	54363
10884	64911	54356
10885	64918	54351
10886	64923	54344
10887	64928	54337
10888	64937	54334
10889	64941	54326
10890	64946	54319
10891	64954	54315
10892	64959	54308
10893	64966	54303
10894	64970	54296
10895	64976	54290
10896	64984	54285
10897	64988	54278
10898	64993	54271
10899	65000	54266
10900	65006	54260
10901	65013	54255
10902	65021	54251
10903	65032	54249
10904	65037	54242
10905	65042	54235
10906	65052	54233
10907	65058	54227
10908	65065	54222
10909	65069	54214
10910	65074	54207
10911	65080	54202
10912	65086	54195
10913	65091	54188
10914	65100	54185
10915	65105	54179
10916	65112	54173
10917	65117	54166
10918	65121	54159
10919	65127	54154
10920	65132	54146
10921	65136	54139
10922	65146	54136
10923	65151	54129
10924	65160	54126
10925	65164	54118
10926	65169	54111
10927	65177	54107
10928	65182	54100
10929	65187	54094
10930	65194	54089
10931	65203	54086
10932	65210	54080
10933	65215	54073
10934	65219	54066
10935	65226	54061
10936	65231	54054
10937	65245	54055
10938	65250	54048
10939	65259	54044
10940	65265	54038
10941	65273	54034
10942	65277	54027
10943	65282	54020
10944	65292	54017
10945	65301	54013
10946	65306	54007
10947	65311	54000
10948	65315	53993
10949	65323	53988
10950	65327	53981
10951	65332	53974
10952	65338	53968
10953	65343	53961
10954	65347	53954
10955	65352	53947
10956	65356	53939
10957	65361	53932
10958	65365	53925
10959	65371	53919
10960	65376	53912
10961	65380	53905
10962	65386	53898
10963	65395	53895
10964	65402	53890
10965	65407	53884
10966	65416	53880
10967	65422	53874
10968	65426	53867
10969	65433	53861
10970	65440	53856
10971	65445	53850
10972	65459	53850
10973	65471	53849
10974	65477	53843
10975	65482	53836
10976	65487	53830
10977	65492	53823
10978	65497	53816
10979	65501	53809
10980	65506	53802
10981	65511	53795
10982	65516	53788
10983	65521	53782
10984	65526	53775
10985	65533	53769
10986	65537	53762
10987	65541	53755
10988	65547	53748
10989	65551	53741
10990	65556	53734
10991	65563	53729
10992	65567	53722
10993	65572	53715
10994	65580	53710
10995	65585	53704
10996	65590	53697
10997	65595	53690
10998	65602	53685
10999	65610	53681
11000	65618	53677
11001	65626	53672
11002	65632	53666
11003	65636	53659
11004	65644	53654
11005	65652	53650
11006	65658	53644
11007	65663	53637
11008	65667	53630
11009	65672	53623
11010	65677	53617
11011	65682	53610
11012	65687	53603
11013	65693	53597
11014	65698	53590
11015	65704	53584
11016	65709	53578
11017	65714	53571
11018	65719	53564
11019	65724	53557
11020	65728	53550
11021	65737	53546
11022	65742	53539
11023	65747	53533
11024	65754	53527
11025	65758	53520
11026	65764	53514
11027	65769	53507
11028	65775	53502
11029	65779	53494
11030	65785	53488
11031	65790	53481
11032	65794	53474
11033	65803	53470
11034	65808	53463
11035	65818	53461
11036	65824	53455
11037	65829	53448
11038	65837	53443
11039	65846	53440
11040	65851	53433
11041	65857	53428
11042	65861	53420
11043	65867	53414
11044	65871	53407
11045	65876	53399
11046	65881	53393
11047	65886	53386
11048	65891	53379
11049	65897	53373
11050	65901	53366
11051	65906	53359
11052	65918	53358
11053	65926	53354
11054	65931	53347
11055	65937	53341
11056	65961	53350
11057	65966	53343
11058	65971	53336
11059	65979	53332
11060	65987	53328
11061	65992	53320
11062	65997	53314
11063	66002	53308
11064	66011	53304
11065	66015	53297
11066	66022	53291
11067	66028	53285
11068	66033	53279
11069	66039	53273
11070	66045	53267
11071	66053	53262
11072	66059	53256
11073	66064	53250
11074	66070	53244
11075	66077	53238
11076	66082	53232
11077	66093	53230
11078	66098	53223
11079	66102	53216
11080	66109	53211
11081	66114	53204
11082	66119	53197
11083	66133	53197
11084	66137	53190
11085	66145	53185
11086	66150	53179
11087	66156	53173
11088	66164	53169
11089	66169	53162
11090	66176	53157
11091	66181	53150
11092	66186	53143
11093	66192	53137
11094	66198	53131
11095	66204	53126
11096	66210	53120
11097	66216	53114
11098	66222	53107
11099	66231	53104
11100	66238	53099
11101	66243	53093
11102	66249	53086
11103	66254	53080
11104	66261	53075
11105	66271	53071
11106	66277	53066
11107	66282	53059
11108	66288	53053
11109	66294	53047
11110	66300	53041
11111	66306	53036
11112	66311	53029
11113	66317	53023
11114	66323	53017
11115	66328	53009
11116	66333	53003
11117	66339	52997
11118	66343	52990
11119	66349	52984
11120	66356	52978
11121	66361	52972
11122	66368	52967
11123	66373	52960
11124	66378	52953
11125	66383	52947
11126	66388	52940
11127	66393	52933
11128	66402	52929
11129	66413	52927
11130	66419	52921
11131	66424	52915
11132	66430	52909
11133	66435	52902
11134	66442	52897
11135	66462	52902
11136	66470	52898
11137	66477	52893
11138	66484	52888
11139	66492	52883
11140	66498	52877
11141	66504	52871
11142	66510	52865
11143	66517	52860
11144	66521	52852
11145	66527	52847
11146	66532	52840
11147	66537	52833
11148	66545	52829
11149	66549	52821
11150	66553	52814
11151	66560	52808
11152	66564	52801
11153	66569	52794
11154	66576	52789
11155	66580	52782
11156	66585	52775
11157	66591	52769
11158	66597	52763
11159	66602	52756
11160	66611	52753
11161	66622	52751
11162	66628	52745
11163	66634	52739
11164	66641	52733
11165	66646	52727
11166	66651	52720
11167	66659	52716
11168	66664	52709
11169	66669	52703
11170	66675	52696
11171	66680	52689
11172	66687	52685
11173	66692	52678
11174	66697	52671
11175	66706	52667
11176	66711	52661
11177	66716	52654
11178	66723	52649
11179	66729	52643
11180	66735	52637
11181	66739	52630
11182	66744	52623
11183	66751	52617
11184	66756	52611
11185	66762	52605
11186	66767	52599
11187	66773	52592
11188	66778	52586
11189	66786	52581
11190	66793	52576
11191	66801	52572
11192	66809	52567
11193	66819	52564
11194	66827	52560
11195	66834	52555
11196	66839	52548
11197	66844	52541
11198	66850	52535
11199	66854	52528
11200	66859	52521
11201	66865	52516
11202	66871	52509
11203	66877	52503
11204	66883	52497
11205	66891	52493
11206	66899	52489
11207	66905	52483
11208	66911	52477
11209	66917	52471
11210	66923	52465
11211	66931	52461
11212	66936	52454
11213	66941	52447
11214	66948	52442
11215	66953	52435
11216	66957	52428
11217	66964	52422
11218	66969	52416
11219	66978	52413
11220	66984	52407
11221	66990	52400
11222	67000	52398
11223	67010	52394
11224	67015	52388
11225	67019	52381
11226	67027	52377
11227	67033	52370
11228	67039	52364
11229	67045	52358
11230	67050	52351
11231	67055	52345
11232	67066	52342
11233	67070	52336
11234	67076	52330
11235	67081	52322
11236	67085	52315
11237	67093	52311
11238	67098	52304
11239	67102	52297
11240	67109	52291
11241	67115	52285
11242	67123	52281
11243	67127	52274
11244	67132	52267
11245	67139	52262
11246	67146	52256
11247	67151	52249
11248	67157	52244
11249	67161	52237
11250	67166	52229
11251	67177	52227
11252	67182	52220
11253	67188	52214
11254	67192	52207
11255	67199	52202
11256	67206	52197
11257	67212	52191
11258	67218	52185
11259	67223	52178
11260	67229	52172
11261	67235	52166
11262	67241	52160
11263	67246	52153
11264	67252	52148
11265	67257	52141
11266	67261	52134
11267	67286	52143
11268	67295	52139
11269	67303	52135
11270	67308	52127
11271	67315	52123
11272	67320	52116
11273	67326	52109
11274	67333	52105
11275	67338	52098
11276	67343	52091
11277	67349	52085
11278	67358	52081
11279	67365	52076
11280	67369	52069
11281	67373	52062
11282	67378	52055
11283	67383	52048
11284	67388	52041
11285	67392	52034
11286	67399	52028
11287	67407	52024
11288	67412	52018
11289	67418	52012
11290	67424	52005
11291	67430	51999
11292	67438	51995
11293	67446	51990
11294	67451	51984
11295	67456	51977
11296	67464	51973
11297	67470	51967
11298	67477	51962
11299	67482	51955
11300	67487	51948
11301	67510	51955
11302	67529	51959
11303	67544	51961
11304	67554	51957
11305	67578	51966
11306	67582	51958
11307	67594	51957
11308	67599	51950
11309	67629	51962
11310	67634	51956
11311	67641	51951
11312	67654	51950
11313	67665	51948
11314	67671	51942
11315	67677	51936
11316	67682	51929
11317	67689	51924
11318	67695	51918
11319	67702	51913
11320	67713	51911
11321	67721	51906
11322	67729	51902
11323	67735	51895
11324	67741	51890
11325	67747	51884
11326	67755	51879
11327	67760	51872
11328	67764	51865
11329	67770	51859
11330	67775	51852
11331	67782	51847
11332	67789	51842
11333	67794	51835
11334	67802	51831
11335	67806	51824
11336	67811	51817
11337	67820	51813
11338	67826	51807
11339	67834	51802
11340	67839	51796
11341	67846	51791
11342	67852	51785
11343	67858	51779
11344	67867	51775
11345	67874	51770
11346	67880	51764
11347	67886	51758
11348	67891	51751
11349	67895	51744
11350	67901	51738
11351	67905	51730
11352	67914	51726
11353	67919	51720
11354	67923	51712
11355	67928	51706
11356	67933	51699
11357	67938	51692
11358	67943	51685
11359	67949	51679
11360	67954	51673
11361	67960	51666
11362	67966	51661
11363	67974	51656
11364	67980	51651
11365	67986	51645
11366	67998	51643
11367	68003	51636
11368	68008	51630
11369	68016	51625
11370	68023	51620
11371	68031	51615
11372	68037	51609
11373	68047	51606
11374	68055	51602
11375	68064	51598
11376	68070	51592
11377	68076	51587
11378	68082	51580
11379	68087	51574
11380	68096	51570
11381	68101	51563
11382	68108	51558
11383	68113	51551
11384	68117	51544
11385	68123	51538
11386	68128	51531
11387	68134	51525
11388	68140	51519
11389	68145	51512
11390	68149	51505
11391	68155	51499
11392	68161	51493
11393	68165	51486
11394	68170	51479
11395	68175	51472
11396	68180	51465
11397	68188	51461
11398	68193	51454
11399	68198	51448
11400	68204	51441
11401	68209	51435
11402	68213	51428
11403	68220	51422
11404	68225	51415
11405	68230	51409
11406	68240	51405
11407	68245	51399
11408	68251	51393
11409	68256	51386
11410	68260	51379
11411	68265	51372
11412	68271	51366
11413	68276	51359
11414	68287	51357
11415	68292	51351
11416	68297	51344
11417	68304	51338
11418	68309	51332
11419	68313	51325
11420	68320	51319
11421	68327	51314
11422	68336	51310
11423	68341	51304
11424	68347	51298
11425	68353	51292
11426	68358	51285
11427	68366	51280
11428	68371	51274
11429	68376	51267
11430	68383	51262
11431	68389	51255
11432	68397	51251
11433	68403	51245
11434	68408	51239
11435	68416	51234
11436	68420	51227
11437	68426	51221
11438	68441	51221
11439	68454	51221
11440	68463	51217
11441	68469	51211
11442	68474	51204
11443	68481	51199
11444	68486	51192
11445	68491	51186
11446	68498	51180
11447	68503	51174
11448	68511	51169
11449	68516	51163
11450	68521	51156
11451	68528	51151
11452	68533	51144
11453	68538	51137
11454	68545	51132
11455	68554	51128
11456	68561	51123
11457	68565	51115
11458	68570	51109
11459	68578	51104
11460	68583	51098
11461	68590	51092
11462	68595	51086
11463	68600	51079
11464	68606	51073
11465	68612	51067
11466	68617	51060
11467	68624	51055
11468	68629	51048
11469	68634	51042
11470	68641	51036
11471	68646	51029
11472	68650	51022
11473	68656	51017
11474	68661	51010
11475	68666	51003
11476	68674	50998
11477	68679	50991
11478	68686	50986
11479	68692	50980
11480	68697	50974
11481	68705	50969
11482	68709	50962
11483	68715	50955
11484	68723	50951
11485	68728	50944
11486	68736	50940
11487	68742	50934
11488	68747	50927
11489	68753	50921
11490	68758	50915
11491	68762	50907
11492	68767	50901
11493	68773	50894
11494	68780	50889
11495	68788	50885
11496	68793	50878
11497	68800	50873
11498	68806	50867
11499	68812	50861
11500	68817	50854
11501	68823	50848
11502	68828	50842
11503	68835	50836
11504	68844	50832
11505	68850	50826
11506	68855	50820
11507	68860	50813
11508	68865	50807
11509	68870	50799
11510	68874	50792
11511	68880	50786
11512	68885	50780
11513	68891	50774
11514	68897	50768
11515	68902	50761
11516	68906	50753
11517	68912	50747
11518	68916	50740
11519	68921	50733
11520	68926	50727
11521	68932	50720
11522	68936	50713
11523	68940	50706
11524	68947	50701
11525	68951	50693
11526	68956	50686
11527	68961	50680
11528	68965	50672
11529	68969	50665
11530	68975	50659
11531	68981	50653
11532	68985	50646
11533	68990	50639
11534	68995	50632
11535	69000	50625
11536	69005	50618
11537	69011	50613
11538	69016	50606
11539	69022	50600
11540	69027	50593
11541	69032	50586
11542	69037	50580
11543	69042	50573
11544	69061	50577
11545	69072	50575
11546	69078	50568
11547	69083	50562
11548	69090	50556
11549	69094	50549
11550	69099	50542
11551	69107	50538
11552	69112	50531
11553	69116	50524
11554	69122	50518
11555	69126	50511
11556	69132	50505
11557	69139	50499
11558	69143	50492
11559	69148	50485
11560	69155	50480
11561	69159	50472
11562	69163	50465
11563	69171	50461
11564	69176	50454
11565	69181	50447
11566	69191	50444
11567	69195	50437
11568	69201	50431
11569	69207	50425
11570	69212	50418
11571	69219	50412
11572	69227	50408
11573	69236	50404
11574	69240	50397
11575	69248	50392
11576	69253	50386
11577	69257	50379
11578	69263	50372
11579	69267	50365
11580	69272	50358
11581	69277	50351
11582	69283	50345
11583	69287	50338
11584	69291	50331
11585	69299	50326
11586	69307	50322
11587	69315	50317
11588	69320	50310
11589	69325	50304
11590	69331	50298
11591	69336	50291
11592	69342	50285
11593	69347	50279
11594	69351	50271
11595	69356	50264
11596	69361	50258
11597	69366	50251
11598	69375	50247
11599	69380	50241
11600	69386	50234
11601	69394	50230
11602	69401	50225
11603	69410	50221
11604	69415	50214
11605	69420	50207
11606	69427	50202
11607	69431	50195
11608	69436	50188
11609	69443	50183
11610	69448	50176
11611	69453	50169
11612	69459	50164
11613	69464	50157
11614	69470	50151
11615	69475	50145
11616	69487	50143
11617	69493	50137
11618	69497	50129
11619	69502	50122
11620	69507	50116
11621	69512	50109
11622	69517	50102
11623	69523	50097
11624	69528	50090
11625	69532	50083
11626	69539	50077
11627	69544	50071
11628	69549	50064
11629	69555	50058
11630	69563	50053
11631	69573	50050
11632	69577	50043
11633	69583	50037
11634	69588	50030
11635	69594	50024
11636	69599	50018
11637	69605	50012
11638	69610	50005
11639	69615	49998
11640	69622	49993
11641	69626	49986
11642	69631	49979
11643	69639	49974
11644	69644	49967
11645	69652	49963
11646	69657	49956
11647	69662	49950
11648	69667	49943
11649	69673	49937
11650	69677	49930
11651	69682	49923
11652	69687	49916
11653	69691	49909
11654	69696	49902
11655	69701	49896
11656	69706	49889
11657	69713	49884
11658	69719	49878
11659	69724	49871
11660	69732	49867
11661	69737	49860
11662	69741	49853
11663	69748	49847
11664	69753	49841
11665	69765	49839
11666	69771	49833
11667	69778	49828
11668	69784	49821
11669	69807	49828
11670	69813	49822
11671	69819	49816
11672	69824	49809
11673	69832	49805
11674	69837	49798
11675	69844	49793
11676	69848	49786
11677	69853	49779
11678	69859	49773
11679	69864	49766
11680	69869	49759
11681	69874	49753
11682	69879	49746
11683	69884	49739
11684	69888	49732
11685	69894	49726
11686	69901	49721
11687	69906	49714
11688	69911	49707
11689	69916	49700
11690	69921	49694
11691	69926	49687
11692	69931	49680
11693	69935	49673
11694	69941	49667
11695	69945	49660
11696	69950	49653
11697	69955	49647
11698	69961	49640
11699	69966	49634
11700	69973	49628
11701	69978	49622
11702	69982	49615
11703	69989	49609
11704	69994	49602
11705	69999	49596
11706	70005	49590
11707	70010	49583
11708	70015	49577
11709	70021	49571
11710	70026	49564
11711	70031	49557
11712	70037	49551
11713	70041	49544
11714	70047	49538
11715	70054	49532
11716	70059	49526
11717	70064	49520
11718	70070	49513
11719	70074	49506
11720	70078	49499
11721	70085	49494
11722	70090	49487
11723	70094	49480
11724	70100	49474
11725	70105	49467
11726	70110	49460
11727	70118	49455
11728	70123	49449
11729	70128	49442
11730	70134	49436
11731	70143	49433
11732	70151	49428
11733	70158	49422
11734	70163	49416
11735	70168	49409
11736	70172	49402
11737	70181	49398
11738	70188	49392
11739	70193	49386
11740	70199	49380
11741	70204	49374
11742	70209	49367
11743	70214	49360
11744	70220	49354
11745	70225	49347
11746	70235	49344
11747	70246	49342
11748	70251	49335
11749	70259	49330
