iter	RMSE
3696	0.03400320246
3697	0.03399864104
3698	0.03399320755
3699	0.03399084448
3700	0.03398732606
3701	0.03398452551
3702	0.03397978724
3703	0.0339780727
3704	0.03397530018
3705	0.03397305662
3706	0.03397194834
3707	0.03396906118
3708	0.03396478875
3709	0.03396334827
3710	0.03396119673
3711	0.03395897554
3712	0.03395652115
3713	0.0339526898
3714	0.03394876417
3715	0.03394782147
3716	0.03394496491
3717	0.03393949537
3718	0.03393412286
3719	0.03393077446
3720	0.03392935335
3721	0.03392587065
3722	0.03392379756
3723	0.03392139603
3724	0.03391838013
3725	0.03391421817
3726	0.03391133301
3727	0.03390561399
3728	0.03390050361
3729	0.03389879973
3730	0.03389545359
3731	0.03389028998
3732	0.03388873257
3733	0.03388273893
3734	0.03388029705
3735	0.03387560177
3736	0.03387223841
3737	0.03386875663
3738	0.03386438826
3739	0.03386307468
3740	0.03385950145
3741	0.03385833782
3742	0.03385439538
3743	0.03384951512
3744	0.03384660209
3745	0.03384271015
3746	0.03383776584
3747	0.03383476938
3748	0.03383352836
3749	0.03382885289
3750	0.03382207573
3751	0.03381909436
3752	0.03381414052
3753	0.03381074901
3754	0.03380795617
3755	0.03380354154
3756	0.03380223566
3757	0.03379830232
3758	0.03379277817
3759	0.03378989528
3760	0.03378534074
3761	0.03378202081
3762	0.03378051101
3763	0.03377722865
3764	0.03377389782
3765	0.03376822965
3766	0.03376654265
3767	0.03376294008
3768	0.03375925361
3769	0.0337559154
3770	0.03375247724
3771	0.03374671306
3772	0.03374246517
3773	0.03373995232
3774	0.03373643443
3775	0.03373212002
3776	0.03372899177
3777	0.03372574594
3778	0.03372280204
3779	0.03372205247
3780	0.03371849893
3781	0.03371561856
3782	0.03371327178
3783	0.03371046269
3784	0.03370734185
3785	0.03370227156
3786	0.03369832583
3787	0.03369438184
3788	0.03369300076
3789	0.03368970266
3790	0.03368565989
3791	0.03368004948
3792	0.0336772858
3793	0.03367308834
3794	0.03366871814
3795	0.0336657624
3796	0.03366470913
3797	0.03365932862
3798	0.03365569351
3799	0.03365128531
3800	0.03364685358
3801	0.03364266252
3802	0.03363965659
3803	0.03363740109
3804	0.0336342072
3805	0.03362978811
3806	0.03362633707
3807	0.03362092627
3808	0.03361887172
3809	0.03361751715
3810	0.03361341304
3811	0.03360997404
3812	0.03360660128
3813	0.03360304405
3814	0.03360068595
3815	0.03359852381
3816	0.03359517451
3817	0.03359078289
3818	0.03358580558
3819	0.03358292852
3820	0.03358010913
3821	0.03357483255
3822	0.03357168768
3823	0.03356619479
3824	0.03356345899
3825	0.03356234542
3826	0.03355881549
3827	0.03355423169
3828	0.0335528005
3829	0.033549657
3830	0.03354364589
3831	0.03353840104
3832	0.03353393405
3833	0.03353208656
3834	0.03352794211
3835	0.03352565615
3836	0.03352267533
3837	0.03351715089
3838	0.03351263842
3839	0.03350718127
3840	0.03350506681
3841	0.0335031721
3842	0.0335020243
3843	0.03349825609
3844	0.03349523758
3845	0.03349141088
3846	0.03349026827
3847	0.03348718304
3848	0.03348384456
3849	0.03348137134
3850	0.03347873012
3851	0.03347669084
3852	0.033472711
3853	0.033468429
3854	0.03346488053
3855	0.03346074504
3856	0.03345649964
3857	0.03345252743
3858	0.03344984011
3859	0.03344825657
3860	0.03344436799
3861	0.03343995434
3862	0.03343805724
3863	0.03343432276
3864	0.03343067475
3865	0.03342668591
3866	0.03342332999
3867	0.03342192417
3868	0.03341814458
3869	0.03341561966
3870	0.03341377499
3871	0.03341097535
3872	0.0334068733
3873	0.03340351735
3874	0.03340152185
3875	0.03339607848
3876	0.03339121097
3877	0.03338672817
3878	0.03338201253
3879	0.03337870666
3880	0.03337448651
3881	0.0333696512
3882	0.03336592237
3883	0.03336193707
3884	0.03335907557
3885	0.03335463978
3886	0.03335087166
3887	0.03334686971
3888	0.03334097951
3889	0.03333696256
3890	0.03333231238
3891	0.03333109165
3892	0.03332859829
3893	0.03332467324
3894	0.03332312661
3895	0.03332103262
3896	0.03331911183
3897	0.03331494331
3898	0.03331181086
3899	0.03330983858
3900	0.03330633223
3901	0.03330315746
3902	0.03329948198
3903	0.03329685782
3904	0.03329419853
3905	0.03328999233
3906	0.0332871417
3907	0.03328309153
3908	0.03328046261
3909	0.03327697169
3910	0.03327425022
3911	0.03326892528
3912	0.03326579152
3913	0.03326171093
3914	0.03326143774
3915	0.03325739244
3916	0.03325386427
3917	0.03324797777
3918	0.03324557106
3919	0.03324123456
3920	0.03323795305
3921	0.03323221361
3922	0.03322730058
3923	0.03322383676
3924	0.03322036865
3925	0.03321718284
3926	0.03321191408
3927	0.03320827594
3928	0.03320645072
3929	0.03320077147
3930	0.03319622638
3931	0.0331926504
3932	0.03318935902
3933	0.03318498264
3934	0.03318188351
3935	0.03317910755
3936	0.03317405621
3937	0.03316858908
3938	0.03316584345
3939	0.03316330755
3940	0.03316125332
3941	0.03315788646
3942	0.03315660993
3943	0.03315081077
3944	0.033147321
3945	0.03314525868
3946	0.03314368243
3947	0.03313960471
3948	0.03313804452
3949	0.03313222801
3950	0.03312820453
3951	0.03312618151
3952	0.03312414739
3953	0.03311940229
3954	0.03311711578
3955	0.03311437061
3956	0.03310898344
3957	0.03310579586
3958	0.03310188503
3959	0.03310041177
3960	0.03309636705
3961	0.03309256657
3962	0.03308884202
3963	0.0330868172
3964	0.03308505542
3965	0.03308391972
3966	0.03308120111
3967	0.03307997969
3968	0.03307859469
3969	0.03307506009
3970	0.03307284447
3971	0.0330690679
3972	0.03306677683
3973	0.03306447896
3974	0.03306092393
3975	0.03305684297
3976	0.03305127027
3977	0.03304635052
3978	0.03304288772
3979	0.03303936438
3980	0.03303617773
3981	0.03303215414
3982	0.03302911001
3983	0.03302486095
3984	0.03302208925
3985	0.03301684388
3986	0.03301203034
3987	0.03300784053
3988	0.0330026595
3989	0.03300035469
3990	0.03299652901
3991	0.03299233409
3992	0.03299141248
3993	0.03298818341
3994	0.0329857413
3995	0.03298382395
3996	0.03298051695
3997	0.03297572494
3998	0.03297210375
3999	0.03296791455
4000	0.03296637918
4001	0.03296295827
4002	0.03296162247
4003	0.03295976422
4004	0.03295693565
4005	0.03295256863
4006	0.03295105577
4007	0.03294536232
4008	0.03294266273
4009	0.03294152934
4010	0.03293650618
4011	0.03293276183
4012	0.03293109011
4013	0.03292559277
4014	0.03292168149
4015	0.03291784267
4016	0.03291274077
4017	0.03290733165
4018	0.032905888
4019	0.03290415545
4020	0.03290032979
4021	0.03289889486
4022	0.03289532479
4023	0.03289025614
4024	0.03288672597
4025	0.03288373019
4026	0.03288006997
4027	0.03287721722
4028	0.03287188812
4029	0.03286935276
4030	0.03286617509
4031	0.03286318364
4032	0.03286071283
4033	0.03285875443
4034	0.03285507998
4035	0.03285177519
4036	0.03284914825
4037	0.03284566442
4038	0.03284137121
4039	0.03283823017
4040	0.0328334784
4041	0.0328279387
4042	0.03282383027
4043	0.03282129403
4044	0.03282009817
4045	0.03281569951
4046	0.03281239804
4047	0.03280800877
4048	0.03280552385
4049	0.03280232125
4050	0.03279812307
4051	0.03279508268
4052	0.03279444363
4053	0.03279169767
4054	0.03278977206
4055	0.03278570258
4056	0.03278218259
4057	0.03277959319
4058	0.03277517125
4059	0.03277176325
4060	0.03276960457
4061	0.03276701196
4062	0.0327623603
4063	0.0327586216
4064	0.03275505205
4065	0.03275001649
4066	0.03274652165
4067	0.03274298635
4068	0.03273865717
4069	0.03273499673
4070	0.03273087129
4071	0.03272835985
4072	0.03272484885
4073	0.03272144994
4074	0.03271631835
4075	0.03271403503
4076	0.03271225808
4077	0.03270805848
4078	0.03270455497
4079	0.03270183806
4080	0.03269901964
4081	0.03269604639
4082	0.03269129906
4083	0.03268906159
4084	0.03268879
4085	0.03268852655
4086	0.0326850432
4087	0.03268210431
4088	0.03267987743
4089	0.03267646484
4090	0.03267547777
4091	0.03267425315
4092	0.03267080701
4093	0.03266988542
4094	0.03266584887
4095	0.03266251659
4096	0.03266133686
4097	0.03265863058
4098	0.03265570398
4099	0.03265110719
4100	0.03264479071
4101	0.03264056578
4102	0.03263870666
4103	0.03263461804
4104	0.03263010754
4105	0.03262798251
4106	0.03262390477
4107	0.03262083106
4108	0.03261766035
4109	0.03261516979
4110	0.03261033042
4111	0.03260761303
4112	0.03260418681
4113	0.03260218535
4114	0.03259839994
4115	0.03259653381
4116	0.0325934872
4117	0.03259321865
4118	0.03259056682
4119	0.032589015
4120	0.03258345756
4121	0.03258179416
4122	0.03257805025
4123	0.03257510745
4124	0.03257031749
4125	0.03256589044
4126	0.03256183937
4127	0.03255780155
4128	0.03255476028
4129	0.03255128047
4130	0.03254786689
4131	0.03254309186
4132	0.0325391418
4133	0.03253591058
4134	0.03253353548
4135	0.03253011971
4136	0.03252904922
4137	0.03252565238
4138	0.03252244585
4139	0.0325196941
4140	0.03251546896
4141	0.03251293467
4142	0.03251074363
4143	0.03250809809
4144	0.03250430226
4145	0.03250184423
4146	0.03249923242
4147	0.03249732051
4148	0.03249250255
4149	0.0324872322
4150	0.03248309169
4151	0.03247793095
4152	0.03247410926
4153	0.03247276255
4154	0.03246833628
4155	0.03246451977
4156	0.03245924991
4157	0.03245686524
4158	0.03245353452
4159	0.03245071216
4160	0.03244592419
4161	0.03244563601
4162	0.03244237886
4163	0.03243873068
4164	0.03243734369
4165	0.03243394073
4166	0.03243070466
4167	0.03242646584
4168	0.03242431669
4169	0.03241979434
4170	0.03241655166
4171	0.0324142258
4172	0.03241120006
4173	0.03240690718
4174	0.03240634509
4175	0.03240304882
4176	0.03240217894
4177	0.03239911444
4178	0.03239506866
4179	0.03239265712
4180	0.03238892244
4181	0.03238578051
4182	0.03238227522
4183	0.03237786723
4184	0.03237456147
4185	0.03237344844
4186	0.03237005614
4187	0.03236549891
4188	0.03236209562
4189	0.03235956278
4190	0.03235419695
4191	0.03235195441
4192	0.0323476224
4193	0.03234626894
4194	0.03234197267
4195	0.03234142609
4196	0.03233719386
4197	0.03233690832
4198	0.03233620683
4199	0.03233031329
4200	0.03232642385
4201	0.03232254758
4202	0.03231705987
4203	0.03231375897
4204	0.03230991297
4205	0.0323056047
4206	0.03230268197
4207	0.03229928092
4208	0.03229558283
4209	0.03229497725
4210	0.03229201368
4211	0.03228932003
4212	0.03228610599
4213	0.03228250273
4214	0.03227977013
4215	0.03227702675
4216	0.0322723957
4217	0.03226631674
4218	0.03226275641
4219	0.03226224731
4220	0.03225715792
4221	0.03225439691
4222	0.0322493054
4223	0.03224629019
4224	0.03224283616
4225	0.03223851325
4226	0.03223526281
4227	0.03223291507
4228	0.03223047732
4229	0.03222994229
4230	0.03222558282
4231	0.03222259803
4232	0.03221958105
4233	0.03221932673
4234	0.03221680432
4235	0.03221536831
4236	0.03221071596
4237	0.03220740816
4238	0.03220245283
4239	0.03219786542
4240	0.0321967463
4241	0.03219199776
4242	0.03218910296
4243	0.03218433357
4244	0.03218171923
4245	0.03218125381
4246	0.03217950381
4247	0.03217522857
4248	0.03217234187
4249	0.03217077867
4250	0.03216710304
4251	0.03216452252
4252	0.03216135622
4253	0.03215764091
4254	0.03215327193
4255	0.03214980883
4256	0.03214711657
4257	0.03214306244
4258	0.03213979055
4259	0.03213758542
4260	0.03213678296
4261	0.03213623083
4262	0.03213412608
4263	0.03213072796
4264	0.03213044412
4265	0.03212788908
4266	0.03212463275
4267	0.03212098414
4268	0.03211771379
4269	0.03211678421
4270	0.0321130258
4271	0.0321102799
4272	0.03210722726
4273	0.03210685652
4274	0.03210470954
4275	0.03210422126
4276	0.03210253879
4277	0.0321020592
4278	0.03209947798
4279	0.03209490271
4280	0.03209183738
4281	0.03208797404
4282	0.03208547895
4283	0.03208295375
4284	0.03208255605
4285	0.0320793788
4286	0.03207903716
4287	0.03207458666
4288	0.03207038323
4289	0.0320672041
4290	0.03206357307
4291	0.03206004901
4292	0.03205504373
4293	0.03205034834
4294	0.03204593755
4295	0.03204122171
4296	0.03203749328
4297	0.0320341773
4298	0.03203073313
4299	0.03202562404
4300	0.03202518046
4301	0.03202061897
4302	0.03201694862
4303	0.03201661031
4304	0.03201159966
4305	0.03200795774
4306	0.03200330673
4307	0.03199998599
4308	0.03199610511
4309	0.031995851
4310	0.03199204859
4311	0.03198783707
4312	0.03198393414
4313	0.03198110702
4314	0.03197700173
4315	0.03197326909
4316	0.03197011413
4317	0.03196668119
4318	0.03196390613
4319	0.0319607507
4320	0.03195757289
4321	0.03195539755
4322	0.0319530049
4323	0.03194944671
4324	0.03194540376
4325	0.03194463578
4326	0.03194033988
4327	0.03193785708
4328	0.03193261276
4329	0.0319288281
4330	0.03192464853
4331	0.03192306339
4332	0.03191753073
4333	0.03191512743
4334	0.0319102621
4335	0.03190605214
4336	0.03190265469
4337	0.0319017815
4338	0.03189737328
4339	0.03189407512
4340	0.03189007284
4341	0.03188648954
4342	0.03188552033
4343	0.03188386154
4344	0.03188107336
4345	0.03187753877
4346	0.03187726057
4347	0.03187319949
4348	0.03187115075
4349	0.03186740325
4350	0.0318657993
4351	0.03186043079
4352	0.03185680207
4353	0.03185442923
4354	0.03185266449
4355	0.03184875717
4356	0.03184695023
4357	0.03184355794
4358	0.03184197897
4359	0.03184173403
4360	0.03183932657
4361	0.03183718851
4362	0.03183362083
4363	0.03183101989
4364	0.03182921763
4365	0.0318245247
4366	0.03182133915
4367	0.03181878275
4368	0.03181444703
4369	0.03181106932
4370	0.03180794946
4371	0.03180522106
4372	0.03180251265
4373	0.03180015978
4374	0.03179778383
4375	0.03179535423
4376	0.03179192844
4377	0.03178862082
4378	0.03178612417
4379	0.03178130404
4380	0.03177892158
4381	0.0317776431
4382	0.03177437271
4383	0.0317732492
4384	0.03176879513
4385	0.03176578733
4386	0.03176182813
4387	0.03176060097
4388	0.03175858949
4389	0.03175384451
4390	0.03175072957
4391	0.03174835616
4392	0.03174674094
4393	0.03174287511
4394	0.03174096532
4395	0.03173748261
4396	0.0317334376
4397	0.03173301459
4398	0.03173027215
4399	0.0317296129
4400	0.03172537014
4401	0.03172078894
4402	0.03171878525
4403	0.03171449599
4404	0.03171096886
4405	0.03170700236
4406	0.03170487644
4407	0.03170159305
4408	0.03169773861
4409	0.03169494533
4410	0.03169116464
4411	0.03168594624
4412	0.03168245172
4413	0.03168017479
4414	0.03167940824
4415	0.03167706509
4416	0.03167582558
4417	0.03167327195
4418	0.03166938632
4419	0.0316643558
4420	0.03165965253
4421	0.03165636513
4422	0.03165253274
4423	0.03164821642
4424	0.03164453185
4425	0.03164120843
4426	0.03164042859
4427	0.03163683669
4428	0.03163403344
4429	0.03163087461
4430	0.03162825938
4431	0.0316251126
4432	0.03162184544
4433	0.03161857053
4434	0.03161783216
4435	0.03161310618
4436	0.03161136432
4437	0.03160846878
4438	0.03160404219
4439	0.03160376349
4440	0.03160051387
4441	0.03159673122
4442	0.03159648442
4443	0.0315939721
4444	0.03158941377
4445	0.03158502911
4446	0.03158228442
4447	0.03157856464
4448	0.03157516377
4449	0.03157243784
4450	0.0315688303
4451	0.03156518898
4452	0.03156130639
4453	0.03155793865
4454	0.03155651999
4455	0.03155302269
4456	0.03155034468
4457	0.03154731975
4458	0.03154424273
4459	0.03154084329
4460	0.03153603569
4461	0.03153259298
4462	0.03152962256
4463	0.03152607312
4464	0.03152571387
4465	0.03152418085
4466	0.03152194495
4467	0.03151792595
4468	0.03151722694
4469	0.03151420685
4470	0.03151182633
4471	0.0315086871
4472	0.03150522047
4473	0.03150169229
4474	0.03149941659
4475	0.03149442354
4476	0.03149093025
4477	0.0314892142
4478	0.03148555089
4479	0.03148192464
4480	0.03148168526
4481	0.03147696606
4482	0.03147415229
4483	0.03147063588
4484	0.03146731241
4485	0.0314641891
4486	0.03146333621
4487	0.03146165804
4488	0.03145946613
4489	0.03145640422
4490	0.03145314281
4491	0.03144994968
4492	0.03144551929
4493	0.03144245955
4494	0.03143741148
4495	0.03143678338
4496	0.03143265628
4497	0.03142857947
4498	0.0314255741
4499	0.03142453835
4500	0.03142426313
4501	0.03142020108
4502	0.03141991142
4503	0.03141855351
4504	0.03141751257
4505	0.03141404275
4506	0.03141069673
4507	0.03140884412
4508	0.03140860186
4509	0.03140309502
4510	0.03140033455
4511	0.03139666611
4512	0.03139460553
4513	0.03138975004
4514	0.0313860881
4515	0.03138427796
4516	0.03138106893
4517	0.03137688863
4518	0.03137513431
4519	0.03137133923
4520	0.03136799693
4521	0.03136582057
4522	0.03136226238
4523	0.03135726191
4524	0.03135334459
4525	0.03134985672
4526	0.03134833572
4527	0.03134535875
4528	0.03134475909
4529	0.0313412906
4530	0.03133854374
4531	0.03133686231
4532	0.03133285363
4533	0.03133029505
4534	0.03133002322
4535	0.03132672111
4536	0.03132648098
4537	0.03132271602
4538	0.03131788161
4539	0.03131551316
4540	0.03131210716
4541	0.03130927257
4542	0.03130518273
4543	0.03130382091
4544	0.03130227791
4545	0.03130023195
4546	0.03129707275
4547	0.03129683022
4548	0.03129412672
4549	0.0312938487
4550	0.03129062791
4551	0.03128834367
4552	0.03128535207
4553	0.03128381339
4554	0.03127968289
4555	0.03127665673
4556	0.03127097625
4557	0.03126925128
4558	0.03126706288
4559	0.03126177998
4560	0.03125956106
4561	0.03125662958
4562	0.03125454245
4563	0.03124989126
4564	0.03124710825
4565	0.03124300141
4566	0.03124187016
4567	0.03123695444
4568	0.03123352852
4569	0.03122964556
4570	0.03122824129
4571	0.03122616393
4572	0.03122050899
4573	0.03121779802
4574	0.03121300908
4575	0.03121201602
4576	0.03121052056
4577	0.0312090308
4578	0.03120411141
4579	0.0312014692
4580	0.03119789936
4581	0.03119490053
4582	0.03119097639
4583	0.03118697698
4584	0.03118624534
4585	0.03118469416
4586	0.03118276701
4587	0.03117841885
4588	0.03117476867
4589	0.03117453213
4590	0.03117333567
4591	0.03117086685
4592	0.03116812166
4593	0.03116599227
4594	0.03116209106
4595	0.03116004542
4596	0.0311585008
4597	0.03115514041
4598	0.03115290331
4599	0.03114843208
4600	0.03114678178
4601	0.03114316228
4602	0.03113879777
4603	0.0311362444
4604	0.03113221049
4605	0.03112934996
4606	0.03112580347
4607	0.03112170917
4608	0.03111789372
4609	0.03111425919
4610	0.03111251496
4611	0.03110964726
4612	0.03110597463
4613	0.03110578456
4614	0.0311022364
4615	0.03110191143
4616	0.03110145634
4617	0.03109757562
4618	0.0310928391
4619	0.03108864509
4620	0.03108608518
4621	0.03108301402
4622	0.03107929551
4623	0.03107485625
4624	0.03107279006
4625	0.03106831835
4626	0.03106769186
4627	0.03106279947
4628	0.03106040854
4629	0.03105807017
4630	0.03105423878
4631	0.03105030495
4632	0.03104771477
4633	0.03104460168
4634	0.03104115212
4635	0.03104047228
4636	0.03103768129
4637	0.0310335549
4638	0.03103073814
4639	0.03103049397
4640	0.03102790891
4641	0.03102765033
4642	0.03102658651
4643	0.0310235303
4644	0.03101991706
4645	0.03101623261
4646	0.03101312248
4647	0.03100952012
4648	0.03100500505
4649	0.03100162878
4650	0.03099899586
4651	0.030995378
4652	0.0309912098
4653	0.03098666763
4654	0.03098521774
4655	0.03098146382
4656	0.03097912932
4657	0.03097588072
4658	0.03097262656
4659	0.030970103
4660	0.03096761107
4661	0.03096409573
4662	0.03096024251
4663	0.03095811599
4664	0.03095522181
4665	0.03095407949
4666	0.03095082725
4667	0.0309472289
4668	0.03094523783
4669	0.0309418554
4670	0.03093692388
4671	0.03093288116
4672	0.03092980681
4673	0.03092493419
4674	0.03092467108
4675	0.0309212672
4676	0.03091752668
4677	0.03091284308
4678	0.03090954172
4679	0.03090645659
4680	0.03090256012
4681	0.03089855347
4682	0.03089527265
4683	0.03089163513
4684	0.03089136019
4685	0.03088864561
4686	0.03088617222
4687	0.03088231305
4688	0.03088172777
4689	0.03087852882
4690	0.03087616128
4691	0.03087388185
4692	0.03087365163
4693	0.03086938633
4694	0.03086584927
4695	0.03086214341
4696	0.03085793002
4697	0.03085385127
4698	0.0308497917
4699	0.03084607442
4700	0.03084250788
4701	0.03083888224
4702	0.03083527812
4703	0.03083188508
4704	0.030830342
4705	0.03082624523
4706	0.03082291619
4707	0.03082036046
4708	0.03081904938
4709	0.0308172141
4710	0.03081451776
4711	0.03081262628
4712	0.03080745632
4713	0.03080567107
4714	0.03080241229
4715	0.03079972173
4716	0.03079699006
4717	0.03079192282
4718	0.03079167804
4719	0.03078877801
4720	0.03078579482
4721	0.03078134354
4722	0.03077871049
4723	0.03077592661
4724	0.03077250989
4725	0.030771982
4726	0.03077131736
4727	0.03076867231
4728	0.03076842948
4729	0.03076817544
4730	0.03076586468
4731	0.03076503864
4732	0.03076073885
4733	0.03075804391
4734	0.03075430897
4735	0.03075377798
4736	0.0307514567
4737	0.03074690333
4738	0.0307433101
4739	0.03074012668
4740	0.03073661634
4741	0.03073309788
4742	0.03073044615
4743	0.03072831652
4744	0.03072624695
4745	0.03072347114
4746	0.03072167236
4747	0.0307196126
4748	0.03071653435
4749	0.03071375668
4750	0.03071099958
4751	0.03070780724
4752	0.03070605015
4753	0.03070255944
4754	0.03069950524
4755	0.03069514876
4756	0.0306902184
4757	0.03068826124
4758	0.03068438025
4759	0.03068360654
4760	0.03068050353
4761	0.03067532838
4762	0.03067216654
4763	0.0306698316
4764	0.03066662633
4765	0.03066465072
4766	0.03066007873
4767	0.03065775305
4768	0.03065379549
4769	0.03065088952
4770	0.03064794788
4771	0.03064281211
4772	0.03064016677
4773	0.03063987534
4774	0.03063674984
4775	0.03063611177
4776	0.03063353894
4777	0.03063005751
4778	0.03062719747
4779	0.03062451119
4780	0.03062223339
4781	0.03061878617
4782	0.03061570181
4783	0.03061255671
4784	0.03061069525
4785	0.03060956073
4786	0.03060710762
4787	0.03060355428
4788	0.03060149963
4789	0.03059756818
4790	0.03059730518
4791	0.03059365022
4792	0.03058994022
4793	0.03058632387
4794	0.03058380923
4795	0.03058314959
4796	0.03058006747
4797	0.0305767937
4798	0.03057317393
4799	0.03057003473
4800	0.03056981088
4801	0.03056689209
4802	0.03056322406
4803	0.03056261178
4804	0.03055867734
4805	0.03055546402
4806	0.0305517717
4807	0.03054793317
4808	0.03054664659
4809	0.03054638675
4810	0.03054308679
4811	0.03053968221
4812	0.03053639321
4813	0.03053190502
4814	0.03052810632
4815	0.0305242061
4816	0.0305205195
4817	0.03051917539
4818	0.03051832145
4819	0.0305153382
4820	0.03051134643
4821	0.03050965116
4822	0.03050720343
4823	0.03050474373
4824	0.0305026193
4825	0.03050100701
4826	0.03049719032
4827	0.03049180286
4828	0.03048797455
4829	0.03048390222
4830	0.03048161497
4831	0.03048136175
4832	0.03047755307
4833	0.03047720626
4834	0.0304751296
4835	0.0304716142
4836	0.03046862146
4837	0.030467769
4838	0.03046464414
4839	0.03046104515
4840	0.03045605112
4841	0.03045304179
4842	0.03044802716
4843	0.03044481837
4844	0.03044185637
4845	0.03043829922
4846	0.03043728858
4847	0.03043486208
4848	0.03043109164
4849	0.03042890352
4850	0.03042783971
4851	0.03042455237
4852	0.03042078826
4853	0.03041794505
4854	0.03041554138
4855	0.03041399567
4856	0.03041127757
4857	0.03041091966
4858	0.03040810076
4859	0.03040499719
4860	0.03040156195
4861	0.03039699013
4862	0.03039225788
4863	0.03039203811
4864	0.03038924688
4865	0.03038888153
4866	0.03038514055
4867	0.03038249184
4868	0.03037821876
4869	0.03037499035
4870	0.03037249424
4871	0.03037049368
4872	0.03036696249
4873	0.03036435181
4874	0.03036069081
4875	0.03035639945
4876	0.03035312983
4877	0.03035007053
4878	0.03034578278
4879	0.03033970451
4880	0.03033679731
4881	0.03033582504
4882	0.03033229922
4883	0.03032851395
4884	0.03032535941
4885	0.0303231625
4886	0.03032188632
4887	0.03031910871
4888	0.03031603732
4889	0.03031359625
4890	0.03031005207
4891	0.03030829668
4892	0.03030785753
4893	0.03030707493
4894	0.03030450621
4895	0.03030133201
4896	0.03029938071
4897	0.0302980439
4898	0.03029485888
4899	0.03029304947
4900	0.03029004557
4901	0.03028963465
4902	0.03028882692
4903	0.0302885549
4904	0.03028556353
4905	0.03028073168
4906	0.03027816471
4907	0.03027536673
4908	0.03027234396
4909	0.03027173598
4910	0.03026948427
4911	0.03026623807
4912	0.03026525789
4913	0.03026154595
4914	0.03025699995
4915	0.03025382114
4916	0.03025360447
4917	0.03025183486
4918	0.03024880087
4919	0.03024816852
4920	0.03024683933
4921	0.03024342525
4922	0.03024014024
4923	0.03023658009
4924	0.03023422037
4925	0.03023108765
4926	0.03022754379
4927	0.03022431695
4928	0.03022087847
4929	0.03022058973
4930	0.03022024004
4931	0.03021677687
4932	0.03021447256
4933	0.03020944066
4934	0.03020586886
4935	0.03020145512
4936	0.03019816291
4937	0.0301948813
4938	0.03019052113
4939	0.03018968543
4940	0.03018621589
4941	0.03018287266
4942	0.03017960553
4943	0.03017545463
4944	0.03017250616
4945	0.03016942292
4946	0.03016637382
4947	0.03016302905
4948	0.0301594247
4949	0.03015634485
4950	0.03015339031
4951	0.03014809006
4952	0.0301454331
4953	0.03014103675
4954	0.03014051398
4955	0.03013765219
4956	0.03013385914
4957	0.03013186726
4958	0.03012882686
4959	0.03012694329
4960	0.03012441243
4961	0.03012412111
4962	0.03011891397
4963	0.030117771
4964	0.03011456774
4965	0.03011139932
4966	0.03010894225
4967	0.03010653625
4968	0.03010362816
4969	0.03010338464
4970	0.03010001256
4971	0.03009943631
4972	0.03009588388
4973	0.03009538639
4974	0.0300929685
4975	0.03008889662
4976	0.03008630426
4977	0.03008303688
4978	0.03008021237
4979	0.03007987168
4980	0.03007643087
4981	0.03007395835
4982	0.03007285209
4983	0.03006848026
4984	0.03006623578
4985	0.03006296536
4986	0.03005936663
4987	0.03005598778
4988	0.03005162646
4989	0.03004809494
4990	0.03004493428
4991	0.03004281892
4992	0.03003887193
4993	0.03003668037
4994	0.03003304572
4995	0.03002841256
4996	0.03002489394
4997	0.03002384384
4998	0.03002014856
4999	0.03001691031
5000	0.03001352615
5001	0.03001030321
5002	0.03000754073
5003	0.0300061118
5004	0.03000396506
5005	0.03000130464
5006	0.02999788288
5007	0.02999552014
5008	0.02999296622
5009	0.02998942411
5010	0.02998850147
5011	0.02998584117
5012	0.02998232271
5013	0.02997933935
5014	0.0299790323
5015	0.02997606687
5016	0.02997306698
5017	0.02996972589
5018	0.02996714505
5019	0.02996603883
5020	0.02996266303
5021	0.02995930645
5022	0.02995900168
5023	0.02995682238
5024	0.02995328503
5025	0.02995036329
5026	0.02994673265
5027	0.02994375509
5028	0.0299406889
5029	0.02993741233
5030	0.02993482907
5031	0.02993234465
5032	0.02993010596
5033	0.02992658472
5034	0.02992171206
5035	0.02991866827
5036	0.02991542684
5037	0.02991208394
5038	0.0299090985
5039	0.02990873457
5040	0.0299042015
5041	0.02990088752
5042	0.02989798411
5043	0.02989471696
5044	0.02989257013
5045	0.02988913486
5046	0.02988565265
5047	0.02988211156
5048	0.02987888918
5049	0.02987674712
5050	0.02987507386
5051	0.02987467411
5052	0.02987172363
5053	0.02986857992
5054	0.02986524839
5055	0.02986403905
5056	0.02986057642
5057	0.02985779905
5058	0.02985437639
5059	0.02985269778
5060	0.02985246576
5061	0.02985054743
5062	0.02984719026
5063	0.02984413261
5064	0.02984125947
5065	0.02983646924
5066	0.02983611288
5067	0.02983396514
5068	0.02983122505
5069	0.02982737092
5070	0.02982491135
5071	0.02982190329
5072	0.02981952973
5073	0.02981706811
5074	0.02981479478
5075	0.02981072672
5076	0.02980784319
5077	0.02980644404
5078	0.02980408673
5079	0.02980234291
5080	0.0298021286
5081	0.0297993721
5082	0.02979862263
5083	0.0297966354
5084	0.02979405922
5085	0.029791539
5086	0.02979062063
5087	0.0297874994
5088	0.02978472653
5089	0.02978163775
5090	0.02977875669
5091	0.02977798141
5092	0.02977774516
5093	0.02977449826
5094	0.02977193769
5095	0.02977072646
