iter	Passed	Remaining
3802	12781	54434
3803	12784	54431
3804	12787	54426
3805	12790	54421
3806	12793	54416
3807	12796	54412
3808	12799	54407
3809	12802	54402
3810	12805	54396
3811	12808	54392
3812	12812	54391
3813	12815	54387
3814	12818	54381
3815	12821	54376
3816	12824	54371
3817	12827	54365
3818	12830	54363
3819	12833	54358
3820	12836	54353
3821	12839	54348
3822	12843	54347
3823	12847	54344
3824	12850	54340
3825	12853	54337
3826	12856	54332
3827	12859	54328
3828	12863	54327
3829	12867	54325
3830	12870	54322
3831	12874	54319
3832	12879	54322
3833	12883	54321
3834	12886	54317
3835	12889	54312
3836	12892	54308
3837	12896	54308
3838	12899	54302
3839	12902	54297
3840	12905	54292
3841	12909	54292
3842	12914	54294
3843	12917	54289
3844	12920	54284
3845	12922	54278
3846	12926	54274
3847	12929	54272
3848	12932	54267
3849	12935	54261
3850	12939	54259
3851	12943	54261
3852	12947	54258
3853	12950	54253
3854	12953	54248
3855	12956	54243
3856	12960	54242
3857	12963	54238
3858	12966	54233
3859	12969	54229
3860	12973	54228
3861	12977	54230
3862	12980	54225
3863	12983	54219
3864	12987	54217
3865	12990	54214
3866	12995	54215
3867	12998	54212
3868	13002	54210
3869	13005	54207
3870	13010	54209
3871	13013	54203
3872	13016	54199
3873	13019	54194
3874	13022	54191
3875	13026	54191
3876	13029	54185
3877	13032	54181
3878	13036	54180
3879	13041	54181
3880	13044	54177
3881	13047	54173
3882	13050	54168
3883	13053	54164
3884	13057	54163
3885	13060	54157
3886	13063	54152
3887	13066	54146
3888	13070	54145
3889	13074	54144
3890	13077	54140
3891	13080	54135
3892	13083	54130
3893	13086	54126
3894	13089	54123
3895	13093	54119
3896	13096	54115
3897	13099	54113
3898	13103	54111
3899	13122	54173
3900	13125	54168
3901	13128	54162
3902	13131	54157
3903	13134	54154
3904	13138	54151
3905	13140	54144
3906	13143	54139
3907	13146	54133
3908	13150	54130
3909	13153	54125
3910	13156	54121
3911	13159	54117
3912	13163	54116
3913	13167	54114
3914	13169	54109
3915	13173	54105
3916	13176	54100
3917	13179	54096
3918	13182	54092
3919	13185	54088
3920	13188	54082
3921	13191	54077
3922	13195	54077
3923	13199	54077
3924	13202	54072
3925	13206	54071
3926	13209	54066
3927	13212	54061
3928	13216	54059
3929	13220	54058
3930	13223	54053
3931	13227	54052
3932	13230	54049
3933	13233	54046
3934	13236	54040
3935	13239	54036
3936	13242	54031
3937	13246	54027
3938	13249	54022
3939	13251	54016
3940	13255	54012
3941	13257	54006
3942	13261	54006
3943	13265	54003
3944	13268	53999
3945	13272	53996
3946	13275	53992
3947	13278	53988
3948	13281	53983
3949	13284	53978
3950	13287	53974
3951	13290	53970
3952	13295	53971
3953	13298	53968
3954	13301	53963
3955	13304	53958
3956	13307	53954
3957	13311	53950
3958	13314	53947
3959	13317	53943
3960	13320	53939
3961	13324	53936
3962	13327	53934
3963	13330	53929
3964	13334	53925
3965	13337	53920
3966	13340	53916
3967	13344	53914
3968	13347	53909
3969	13349	53904
3970	13352	53899
3971	13356	53897
3972	13360	53896
3973	13363	53892
3974	13367	53888
3975	13370	53883
3976	13373	53879
3977	13376	53876
3978	13380	53876
3979	13384	53873
3980	13387	53869
3981	13391	53870
3982	13395	53866
3983	13398	53861
3984	13401	53857
3985	13404	53853
3986	13408	53852
3987	13412	53849
3988	13414	53844
3989	13417	53839
3990	13421	53837
3991	13425	53834
3992	13428	53830
3993	13431	53826
3994	13434	53821
3995	13437	53816
3996	13440	53813
3997	13443	53808
3998	13446	53803
3999	13449	53798
4000	13452	53794
4001	13456	53791
4002	13459	53788
4003	13462	53783
4004	13465	53778
4005	13468	53773
4006	13471	53769
4007	13475	53765
4008	13478	53760
4009	13481	53756
4010	13484	53751
4011	13487	53749
4012	13491	53746
4013	13494	53741
4014	13497	53736
4015	13500	53731
4016	13503	53728
4017	13506	53724
4018	13509	53720
4019	13512	53714
4020	13515	53709
4021	13519	53708
4022	13523	53706
4023	13526	53703
4024	13529	53698
4025	13532	53693
4026	13535	53687
4027	13538	53684
4028	13542	53682
4029	13545	53678
4030	13548	53674
4031	13552	53671
4032	13556	53669
4033	13558	53663
4034	13561	53659
4035	13564	53654
4036	13567	53649
4037	13571	53646
4038	13574	53641
4039	13577	53636
4040	13579	53630
4041	13584	53630
4042	13587	53627
4043	13590	53623
4044	13593	53618
4045	13596	53611
4046	13599	53606
4047	13602	53601
4048	13604	53596
4049	13607	53590
4050	13610	53585
4051	13614	53583
4052	13617	53581
4053	13620	53576
4054	13623	53571
4055	13626	53566
4056	13629	53562
4057	13633	53558
4058	13636	53554
4059	13639	53551
4060	13642	53547
4061	13646	53545
4062	13650	53544
4063	13653	53540
4064	13657	53536
4065	13659	53531
4066	13663	53528
4067	13667	53527
4068	13670	53522
4069	13673	53517
4070	13676	53512
4071	13680	53511
4072	13683	53507
4073	13687	53505
4074	13689	53500
4075	13692	53494
4076	13695	53488
4077	13698	53485
4078	13701	53480
4079	13704	53474
4080	13707	53469
4081	13711	53467
4082	13714	53464
4083	13718	53461
4084	13721	53458
4085	13724	53454
4086	13728	53451
4087	13731	53448
4088	13734	53444
4089	13737	53439
4090	13740	53434
4091	13744	53433
4092	13748	53430
4093	13751	53426
4094	13754	53422
4095	13757	53416
4096	13760	53412
4097	13766	53418
4098	13768	53412
4099	13771	53406
4100	13774	53401
4101	13778	53400
4102	13781	53397
4103	13784	53392
4104	13787	53388
4105	13790	53382
4106	13793	53378
4107	13797	53376
4108	13800	53370
4109	13803	53365
4110	13805	53360
4111	13809	53358
4112	13813	53355
4113	13816	53351
4114	13819	53346
4115	13822	53342
4116	13825	53337
4117	13828	53332
4118	13831	53327
4119	13834	53321
4120	13837	53316
4121	13840	53312
4122	13843	53310
4123	13847	53307
4124	13850	53302
4125	13853	53297
4126	13855	53292
4127	13859	53288
4128	13862	53283
4129	13865	53278
4130	13868	53273
4131	13871	53268
4132	13875	53268
4133	13878	53264
4134	13881	53259
4135	13884	53253
4136	13887	53248
4137	13889	53243
4138	13893	53241
4139	13897	53238
4140	13900	53235
4141	13903	53231
4142	13907	53230
4143	13911	53227
4144	13914	53223
4145	13917	53218
4146	13920	53213
4147	13923	53208
4148	13926	53206
4149	13929	53201
4150	13932	53196
4151	13935	53191
4152	13939	53189
4153	13942	53187
4154	13946	53183
4155	13949	53178
4156	13951	53173
4157	13954	53167
4158	13957	53163
4159	13960	53157
4160	13963	53152
4161	13966	53147
4162	13969	53141
4163	13973	53140
4164	13976	53136
4165	13978	53130
4166	13981	53125
4167	13984	53119
4168	13987	53114
4169	13990	53111
4170	13993	53105
4171	13996	53100
4172	13999	53094
4173	14002	53093
4174	14006	53090
4175	14009	53085
4176	14012	53080
4177	14015	53075
4178	14018	53070
4179	14021	53066
4180	14024	53061
4181	14027	53056
4182	14030	53051
4183	14033	53046
4184	14037	53045
4185	14040	53041
4186	14043	53036
4187	14045	53031
4188	14049	53028
4189	14052	53024
4190	14055	53019
4191	14058	53014
4192	14061	53009
4193	14064	53004
4194	14068	53003
4195	14071	53000
4196	14074	52996
4197	14078	52992
4198	14081	52987
4199	14083	52981
4200	14087	52979
4201	14090	52974
4202	14093	52969
4203	14095	52963
4204	14099	52960
4205	14102	52958
4206	14106	52954
4207	14109	52950
4208	14112	52945
4209	14115	52940
4210	14118	52937
4211	14121	52933
4212	14124	52927
4213	14127	52923
4214	14130	52917
4215	14134	52915
4216	14137	52913
4217	14141	52909
4218	14143	52904
4219	14147	52900
4220	14150	52896
4221	14153	52892
4222	14157	52892
4223	14161	52890
4224	14165	52890
4225	14169	52890
4226	14173	52886
4227	14175	52881
4228	14178	52876
4229	14181	52871
4230	14186	52871
4231	14189	52866
4232	14191	52861
4233	14195	52857
4234	14199	52857
4235	14202	52854
4236	14205	52849
4237	14208	52844
4238	14211	52838
4239	14214	52833
4240	14217	52831
4241	14220	52826
4242	14223	52821
4243	14226	52816
4244	14230	52814
4245	14234	52812
4246	14236	52807
4247	14239	52802
4248	14242	52797
4249	14245	52792
4250	14249	52790
4251	14252	52785
4252	14255	52780
4253	14258	52775
4254	14261	52774
4255	14265	52772
4256	14268	52768
4257	14271	52763
4258	14274	52758
4259	14277	52753
4260	14281	52752
4261	14284	52748
4262	14287	52743
4263	14290	52738
4264	14294	52737
4265	14298	52735
4266	14301	52731
4267	14304	52726
4268	14307	52721
4269	14310	52716
4270	14314	52714
4271	14317	52710
4272	14320	52706
4273	14323	52701
4274	14326	52699
4275	14330	52697
4276	14333	52692
4277	14336	52686
4278	14339	52681
4279	14341	52676
4280	14345	52673
4281	14348	52668
4282	14351	52663
4283	14354	52658
4284	14357	52653
4285	14361	52653
4286	14364	52649
4287	14367	52645
4288	14370	52640
4289	14373	52635
4290	14376	52632
4291	14380	52630
4292	14383	52625
4293	14386	52620
4294	14389	52617
4295	14393	52616
4296	14396	52612
4297	14399	52607
4298	14402	52602
4299	14405	52597
4300	14408	52592
4301	14411	52589
4302	14415	52586
4303	14418	52582
4304	14421	52577
4305	14425	52576
4306	14428	52573
4307	14431	52568
4308	14434	52562
4309	14437	52558
4310	14440	52552
4311	14443	52549
4312	14446	52545
4313	14449	52540
4314	14452	52535
4315	14456	52535
4316	14459	52530
4317	14462	52525
4318	14465	52520
4319	14468	52516
4320	14472	52513
4321	14475	52508
4322	14477	52503
4323	14480	52497
4324	14484	52495
4325	14488	52493
4326	14491	52489
4327	14494	52485
4328	14497	52480
4329	14500	52474
4330	14503	52470
4331	14506	52466
4332	14509	52461
4333	14512	52457
4334	14515	52451
4335	14519	52450
4336	14522	52448
4337	14525	52443
4338	14528	52438
4339	14531	52433
4340	14534	52428
4341	14537	52424
4342	14540	52419
4343	14543	52414
4344	14546	52410
4345	14550	52408
4346	14553	52405
4347	14556	52401
4348	14559	52397
4349	14562	52392
4350	14565	52388
4351	14568	52384
4352	14571	52378
4353	14574	52374
4354	14577	52369
4355	14581	52366
4356	14585	52364
4357	14588	52361
4358	14591	52357
4359	14594	52352
4360	14597	52348
4361	14600	52344
4362	14603	52338
4363	14606	52333
4364	14609	52328
4365	14612	52323
4366	14615	52322
4367	14619	52319
4368	14622	52314
4369	14625	52309
4370	14628	52306
4371	14631	52301
4372	14634	52297
4373	14637	52292
4374	14640	52287
4375	14643	52282
4376	14647	52282
4377	14651	52280
4378	14654	52277
4379	14658	52273
4380	14661	52269
4381	14664	52265
4382	14667	52262
4383	14671	52259
4384	14674	52255
4385	14678	52253
4386	14681	52251
4387	14684	52247
4388	14688	52243
4389	14691	52238
4390	14693	52233
4391	14697	52229
4392	14700	52226
4393	14703	52221
4394	14706	52217
4395	14710	52215
4396	14713	52212
4397	14717	52211
4398	14720	52206
4399	14723	52201
4400	14726	52197
4401	14730	52194
4402	14732	52189
4403	14735	52184
4404	14738	52179
4405	14741	52174
4406	14745	52174
4407	14749	52171
4408	14752	52166
4409	14755	52161
4410	14758	52156
4411	14760	52151
4412	14764	52149
4413	14767	52143
4414	14770	52140
4415	14773	52136
4416	14777	52135
4417	14781	52131
4418	14784	52127
4419	14787	52122
4420	14790	52118
4421	14793	52113
4422	14796	52111
4423	14799	52106
4424	14802	52101
4425	14805	52096
4426	14809	52094
4427	14812	52092
4428	14816	52089
4429	14819	52085
4430	14822	52081
4431	14825	52076
4432	14829	52076
4433	14833	52073
4434	14836	52069
4435	14839	52065
4436	14843	52063
4437	14846	52058
4438	14849	52053
4439	14852	52049
4440	14854	52044
4441	14857	52039
4442	14861	52035
4443	14863	52029
4444	14866	52024
4445	14869	52019
4446	14873	52018
4447	14876	52015
4448	14880	52011
4449	14883	52007
4450	14885	52002
4451	14888	51997
4452	14892	51994
4453	14895	51989
4454	14897	51984
4455	14900	51979
4456	14904	51975
4457	14907	51973
4458	14911	51969
4459	14914	51965
4460	14917	51960
4461	14920	51956
4462	14923	51952
4463	14926	51948
4464	14929	51942
4465	14932	51938
4466	14935	51935
4467	14939	51933
4468	14943	51931
4469	14946	51928
4470	14950	51926
4471	14953	51921
4472	14956	51919
4473	14960	51918
4474	14963	51913
4475	14967	51909
4476	14970	51907
4477	14974	51905
4478	14978	51903
4479	14981	51898
4480	14984	51894
4481	14987	51890
4482	14990	51886
4483	14993	51882
4484	14997	51880
4485	15000	51875
4486	15004	51873
4487	15007	51871
4488	15011	51868
4489	15013	51863
4490	15016	51858
4491	15020	51857
4492	15023	51853
4493	15027	51849
4494	15030	51844
4495	15033	51841
4496	15037	51839
4497	15040	51836
4498	15043	51832
4499	15046	51828
4500	15049	51823
4501	15053	51820
4502	15056	51816
4503	15059	51812
4504	15062	51807
4505	15067	51808
4506	15070	51805
4507	15074	51803
4508	15077	51798
4509	15080	51793
4510	15083	51789
4511	15086	51787
4512	15090	51784
4513	15093	51781
4514	15096	51776
4515	15100	51775
4516	15104	51772
4517	15107	51770
4518	15110	51765
4519	15113	51761
4520	15116	51756
4521	15119	51752
4522	15123	51748
4523	15125	51743
4524	15128	51739
4525	15132	51738
4526	15136	51735
4527	15140	51733
4528	15143	51729
4529	15146	51724
4530	15149	51721
4531	15152	51717
4532	15156	51714
4533	15159	51710
4534	15162	51705
4535	15166	51704
4536	15169	51700
4537	15173	51698
4538	15175	51693
4539	15178	51688
4540	15182	51686
4541	15185	51683
4542	15189	51679
4543	15192	51675
4544	15196	51673
4545	15200	51672
4546	15203	51669
4547	15206	51665
4548	15209	51661
4549	15212	51656
4550	15216	51653
4551	15219	51649
4552	15222	51645
4553	15225	51641
4554	15229	51640
4555	15232	51636
4556	15235	51631
4557	15238	51627
4558	15241	51622
4559	15244	51618
4560	15247	51614
4561	15250	51609
4562	15253	51605
4563	15256	51600
4564	15260	51597
4565	15264	51595
4566	15267	51592
4567	15270	51587
4568	15273	51582
4569	15276	51577
4570	15279	51574
4571	15282	51570
4572	15285	51566
4573	15288	51561
4574	15291	51557
4575	15295	51556
4576	15299	51553
4577	15302	51548
4578	15305	51544
4579	15308	51540
4580	15312	51538
4581	15315	51533
4582	15318	51529
4583	15321	51525
4584	15324	51521
4585	15328	51520
4586	15331	51517
4587	15334	51513
4588	15337	51507
4589	15340	51503
4590	15344	51502
4591	15347	51498
4592	15350	51492
4593	15353	51488
4594	15357	51487
4595	15361	51485
4596	15364	51481
4597	15367	51476
4598	15370	51472
4599	15373	51468
4600	15376	51464
4601	15379	51459
4602	15382	51454
4603	15385	51450
4604	15389	51447
4605	15393	51446
4606	15396	51442
4607	15399	51438
4608	15402	51433
4609	15405	51428
4610	15408	51425
4611	15411	51421
4612	15414	51417
4613	15417	51413
4614	15421	51410
4615	15425	51408
4616	15428	51404
4617	15431	51401
4618	15434	51396
4619	15437	51391
4620	15440	51388
4621	15443	51384
4622	15446	51378
4623	15449	51374
4624	15452	51369
4625	15456	51367
4626	15460	51365
4627	15463	51363
4628	15467	51359
4629	15470	51355
4630	15473	51352
4631	15476	51347
4632	15479	51342
4633	15482	51338
4634	15485	51334
4635	15489	51333
4636	15492	51329
4637	15495	51325
4638	15499	51321
4639	15502	51318
4640	15505	51315
4641	15509	51311
4642	15512	51307
4643	15515	51304
4644	15519	51303
4645	15523	51301
4646	15526	51298
4647	15530	51294
4648	15533	51291
4649	15536	51288
4650	15540	51285
4651	15543	51281
4652	15546	51276
4653	15549	51273
4654	15554	51273
4655	15557	51270
4656	15560	51266
4657	15564	51263
4658	15567	51260
4659	15570	51256
4660	15574	51253
4661	15577	51250
4662	15580	51246
4663	15585	51246
4664	15588	51243
4665	15591	51240
4666	15595	51236
4667	15598	51232
4668	15602	51230
4669	15605	51227
4670	15608	51223
4671	15612	51220
4672	15616	51220
4673	15620	51218
4674	15623	51215
4675	15627	51212
4676	15630	51207
4677	15633	51204
4678	15636	51201
4679	15640	51197
4680	15643	51194
4681	15646	51190
4682	15650	51188
4683	15653	51185
4684	15656	51181
4685	15660	51177
4686	15663	51174
4687	15667	51172
4688	15670	51168
4689	15673	51163
4690	15676	51159
4691	15680	51158
4692	15684	51156
4693	15687	51152
4694	15690	51148
4695	15693	51145
4696	15698	51144
4697	15701	51141
4698	15704	51138
4699	15707	51133
4700	15710	51128
4701	15714	51128
4702	15718	51126
4703	15721	51122
4704	15724	51118
4705	15727	51113
4706	15731	51110
4707	15734	51106
4708	15737	51101
4709	15739	51096
4710	15742	51091
4711	15747	51091
4712	15750	51088
4713	15753	51084
4714	15756	51079
4715	15759	51075
4716	15762	51071
4717	15766	51068
4718	15769	51063
4719	15772	51059
4720	15776	51057
4721	15779	51053
4722	15781	51048
4723	15785	51044
4724	15787	51039
4725	15791	51036
4726	15794	51031
4727	15797	51026
4728	15800	51021
4729	15802	51017
4730	15807	51016
4731	15810	51013
4732	15813	51009
4733	15816	51004
4734	15819	50999
4735	15822	50994
4736	15825	50992
4737	15828	50987
4738	15831	50981
4739	15834	50977
4740	15838	50975
4741	15841	50972
4742	15844	50969
4743	15847	50964
4744	15850	50959
4745	15853	50955
4746	15858	50955
4747	15861	50950
4748	15864	50946
4749	15867	50942
4750	15871	50940
4751	15875	50939
4752	15878	50935
4753	15881	50931
4754	15884	50926
4755	15887	50922
4756	15890	50917
4757	15893	50913
4758	15896	50908
4759	15899	50904
4760	15903	50903
4761	15906	50900
4762	15909	50896
4763	15912	50892
4764	15915	50886
4765	15918	50882
4766	15922	50879
4767	15925	50875
4768	15928	50870
4769	15931	50866
4770	15935	50864
4771	15938	50862
4772	15941	50858
4773	15944	50854
4774	15948	50850
4775	15951	50845
4776	15954	50843
4777	15957	50839
4778	15960	50834
4779	15963	50829
4780	15967	50828
4781	15971	50826
4782	15974	50823
4783	15977	50819
4784	15980	50814
4785	15984	50811
4786	15987	50806
4787	15990	50802
4788	15992	50797
4789	15995	50792
4790	16000	50792
4791	16003	50790
4792	16006	50785
4793	16009	50781
4794	16012	50776
4795	16015	50771
4796	16018	50768
4797	16021	50763
4798	16024	50758
4799	16027	50754
4800	16031	50752
4801	16034	50749
4802	16037	50744
4803	16040	50739
4804	16043	50735
4805	16046	50730
4806	16049	50726
4807	16052	50722
4808	16055	50717
4809	16058	50712
4810	16061	50707
4811	16065	50706
4812	16068	50703
4813	16071	50699
4814	16075	50695
4815	16078	50691
4816	16080	50686
4817	16084	50682
4818	16087	50678
4819	16090	50675
4820	16094	50672
4821	16097	50670
4822	16101	50668
4823	16104	50663
4824	16107	50658
4825	16110	50653
4826	16113	50650
4827	16117	50648
4828	16120	50644
4829	16123	50640
4830	16126	50637
4831	16130	50635
4832	16133	50631
4833	16137	50627
4834	16140	50623
4835	16142	50618
4836	16146	50615
4837	16149	50610
4838	16151	50605
4839	16154	50601
4840	16157	50595
4841	16161	50594
4842	16165	50591
4843	16168	50587
4844	16171	50582
4845	16174	50578
4846	16177	50574
4847	16180	50571
4848	16183	50566
4849	16186	50562
4850	16189	50557
4851	16193	50557
4852	16197	50554
4853	16200	50550
4854	16203	50545
4855	16206	50541
4856	16209	50536
4857	16213	50535
4858	16216	50531
4859	16219	50526
4860	16222	50522
4861	16226	50520
4862	16229	50517
4863	16233	50515
4864	16236	50511
4865	16239	50506
4866	16242	50503
4867	16245	50498
4868	16248	50494
4869	16251	50491
4870	16254	50486
4871	16258	50484
4872	16262	50482
4873	16265	50477
4874	16268	50473
4875	16271	50470
4876	16274	50465
4877	16277	50461
4878	16280	50457
4879	16283	50451
4880	16286	50448
4881	16290	50446
4882	16294	50443
4883	16297	50440
4884	16300	50436
4885	16303	50431
4886	16306	50426
4887	16309	50423
4888	16312	50418
4889	16315	50414
4890	16318	50409
4891	16322	50407
4892	16325	50405
4893	16329	50402
4894	16332	50398
4895	16335	50393
4896	16338	50389
4897	16341	50385
4898	16344	50381
4899	16347	50376
4900	16350	50371
4901	16352	50366
4902	16356	50364
4903	16360	50361
4904	16363	50356
4905	16366	50352
4906	16369	50348
4907	16372	50344
4908	16375	50341
4909	16378	50337
4910	16381	50332
4911	16384	50327
4912	16388	50326
4913	16392	50324
4914	16395	50320
4915	16398	50315
4916	16401	50310
4917	16404	50306
4918	16407	50302
4919	16410	50297
4920	16413	50292
4921	16416	50289
4922	16420	50287
4923	16423	50284
4924	16426	50280
4925	16429	50276
4926	16432	50272
4927	16435	50268
4928	16439	50264
4929	16442	50259
4930	16444	50255
4931	16447	50250
4932	16451	50248
4933	16455	50245
4934	16459	50245
4935	16462	50240
4936	16465	50238
4937	16469	50234
4938	16472	50230
4939	16475	50225
4940	16477	50220
4941	16480	50216
4942	16485	50215
4943	16488	50213
4944	16491	50209
4945	16495	50207
4946	16499	50204
4947	16502	50202
4948	16506	50198
4949	16509	50196
4950	16513	50193
4951	16527	50222
4952	16535	50233
4953	16541	50237
4954	16545	50236
4955	16550	50239
4956	16555	50242
4957	16559	50240
4958	16563	50236
4959	16566	50232
4960	16569	50229
4961	16572	50225
4962	16575	50221
4963	16578	50216
4964	16582	50213
4965	16585	50210
4966	16589	50208
4967	16592	50204
4968	16595	50199
4969	16598	50195
4970	16601	50193
4971	16605	50189
4972	16607	50184
4973	16610	50180
4974	16614	50178
4975	16618	50175
4976	16621	50170
4977	16623	50165
4978	16626	50160
4979	16629	50156
4980	16633	50154
4981	16636	50149
4982	16639	50144
4983	16641	50139
4984	16645	50136
4985	16649	50134
4986	16652	50131
4987	16655	50126
4988	16658	50122
4989	16661	50118
4990	16664	50114
4991	16667	50109
4992	16670	50104
4993	16673	50100
4994	16676	50096
4995	16680	50095
4996	16684	50092
4997	16687	50087
4998	16690	50083
4999	16692	50078
5000	16695	50074
5001	16698	50070
5002	16701	50065
5003	16704	50060
5004	16707	50055
5005	16711	50053
5006	16714	50050
5007	16717	50047
5008	16720	50042
5009	16724	50038
5010	16726	50033
5011	16730	50029
5012	16733	50026
5013	16736	50021
5014	16739	50017
5015	16742	50014
5016	16746	50013
5017	16750	50010
5018	16753	50006
5019	16756	50002
5020	16759	49996
5021	16762	49994
5022	16766	49990
5023	16769	49986
5024	16771	49981
5025	16775	49979
5026	16779	49977
5027	16782	49974
5028	16785	49970
5029	16788	49966
5030	16791	49961
5031	16795	49958
5032	16798	49954
5033	16801	49949
5034	16804	49944
5035	16807	49942
5036	16811	49939
5037	16814	49935
5038	16817	49931
5039	16820	49926
5040	16823	49922
5041	16826	49919
5042	16829	49915
5043	16832	49910
5044	16835	49906
5045	16838	49902
5046	16842	49900
5047	16846	49897
5048	16848	49892
5049	16852	49889
5050	16855	49885
5051	16859	49882
5052	16861	49878
5053	16864	49873
5054	16867	49869
5055	16870	49865
5056	16875	49864
5057	16878	49860
5058	16881	49856
5059	16884	49852
5060	16887	49847
5061	16890	49845
5062	16894	49842
5063	16897	49838
5064	16900	49834
5065	16904	49831
5066	16907	49829
5067	16911	49825
5068	16914	49821
5069	16917	49817
5070	16920	49812
5071	16923	49809
5072	16926	49805
5073	16929	49800
5074	16932	49796
5075	16935	49791
5076	16939	49790
5077	16942	49787
5078	16946	49783
5079	16949	49779
5080	16952	49775
5081	16955	49772
5082	16958	49768
5083	16961	49763
5084	16964	49758
5085	16967	49754
5086	16971	49753
5087	16974	49749
5088	16977	49745
5089	16980	49741
5090	16983	49736
5091	16986	49732
5092	16989	49728
5093	16992	49723
5094	16995	49719
5095	16998	49715
5096	17002	49714
5097	17006	49711
5098	17010	49709
5099	17013	49705
5100	17016	49701
5101	17019	49698
5102	17022	49694
5103	17025	49690
5104	17029	49686
5105	17031	49681
5106	17035	49679
5107	17039	49676
5108	17042	49671
5109	17045	49667
5110	17048	49664
5111	17051	49660
5112	17054	49656
5113	17057	49651
5114	17060	49646
5115	17063	49642
5116	17067	49640
5117	17070	49637
5118	17073	49632
5119	17076	49627
5120	17079	49623
5121	17082	49619
5122	17085	49616
5123	17088	49611
5124	17091	49606
5125	17094	49602
5126	17098	49601
5127	17101	49596
5128	17104	49591
5129	17106	49586
5130	17109	49582
5131	17113	49578
5132	17116	49575
5133	17119	49570
5134	17122	49566
5135	17125	49562
5136	17129	49560
5137	17132	49557
5138	17135	49553
5139	17138	49549
5140	17141	49544
5141	17144	49540
5142	17148	49537
5143	17151	49533
5144	17154	49529
5145	17157	49525
5146	17170	49548
5147	17173	49545
5148	17176	49540
5149	17179	49536
5150	17182	49533
5151	17185	49528
5152	17188	49523
5153	17191	49518
5154	17194	49516
5155	17198	49513
5156	17201	49509
5157	17204	49505
5158	17207	49500
5159	17210	49497
5160	17213	49493
5161	17216	49489
5162	17220	49485
5163	17222	49480
5164	17226	49479
5165	17230	49476
5166	17233	49471
5167	17236	49466
5168	17239	49462
5169	17241	49457
5170	17245	49454
5171	17248	49449
5172	17251	49445
5173	17254	49441
5174	17257	49438
5175	17261	49436
5176	17265	49434
5177	17268	49432
5178	17271	49427
5179	17274	49422
5180	17277	49419
5181	17280	49414
5182	17283	49410
5183	17286	49406
5184	17291	49405
5185	17294	49402
5186	17297	49398
5187	17300	49393
5188	17303	49388
5189	17306	49384
5190	17309	49381
5191	17312	49377
5192	17315	49373
5193	17318	49368
5194	17322	49366
5195	17326	49363
5196	17329	49360
5197	17332	49356
5198	17335	49351
5199	17338	49347
5200	17341	49344
5201	17344	49339
5202	17347	49335
5203	17350	49330
5204	17353	49327
5205	17357	49325
5206	17360	49321
5207	17363	49317
5208	17367	49313
5209	17370	49309
5210	17373	49307
5211	17376	49302
5212	17379	49298
5213	17382	49294
5214	17386	49291
5215	17389	49289
5216	17393	49285
5217	17396	49281
5218	17399	49277
5219	17402	49272
5220	17406	49270
5221	17408	49266
5222	17411	49262
5223	17414	49257
5224	17418	49254
5225	17422	49253
5226	17425	49249
5227	17428	49244
5228	17431	49240
5229	17434	49236
5230	17437	49232
5231	17440	49228
5232	17443	49224
5233	17446	49219
5234	17449	49214
5235	17453	49213
5236	17456	49210
5237	17459	49205
5238	17462	49201
5239	17465	49197
5240	17468	49192
5241	17472	49190
5242	17475	49185
5243	17478	49181
5244	17481	49177
5245	17485	49176
5246	17488	49173
5247	17492	49169
5248	17494	49165
5249	17497	49160
5250	17500	49155
5251	17504	49152
5252	17507	49148
5253	17510	49144
5254	17512	49139
5255	17516	49138
5256	17520	49136
5257	17523	49132
5258	17527	49128
5259	17530	49124
5260	17533	49120
5261	17536	49116
5262	17539	49112
5263	17542	49107
5264	17545	49103
5265	17548	49099
5266	17552	49097
5267	17555	49095
5268	17559	49091
5269	17562	49087
5270	17565	49084
5271	17569	49081
5272	17572	49077
5273	17574	49072
5274	17578	49068
5275	17582	49066
5276	17585	49063
5277	17588	49060
5278	17591	49056
5279	17594	49052
5280	17597	49048
5281	17601	49045
5282	17604	49041
5283	17607	49037
5284	17610	49033
5285	17614	49032
5286	17618	49029
5287	17621	49025
5288	17624	49022
5289	17628	49018
5290	17631	49015
5291	17634	49011
5292	17637	49007
5293	17640	49002
5294	17643	48998
5295	17647	48997
5296	17650	48993
5297	17653	48989
5298	17656	48985
5299	17659	48980
5300	17662	48975
5301	17666	48974
5302	17669	48969
5303	17672	48964
5304	17675	48960
5305	17678	48958
5306	17682	48955
5307	17685	48951
5308	17688	48947
5309	17691	48942
5310	17694	48939
5311	17698	48936
5312	17701	48932
5313	17704	48929
5314	17707	48925
5315	17711	48922
5316	17715	48920
5317	17718	48916
5318	17721	48913
5319	17724	48909
5320	17727	48904
5321	17730	48901
5322	17733	48896
5323	17736	48892
5324	17739	48887
5325	17743	48886
5326	17747	48883
5327	17750	48880
5328	17753	48876
5329	17756	48872
5330	17759	48867
5331	17763	48865
5332	17766	48861
5333	17769	48857
5334	17772	48853
5335	17776	48851
5336	17779	48849
5337	17783	48847
5338	17786	48843
5339	17789	48838
5340	17793	48835
5341	17796	48831
5342	17799	48826
5343	17802	48822
5344	17805	48818
5345	17809	48816
5346	17812	48813
5347	17815	48809
5348	17818	48805
5349	17821	48801
5350	17824	48797
5351	17827	48793
5352	17830	48789
5353	17833	48785
5354	17836	48780
5355	17840	48778
